lon,lat
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-74.1028,41.9289
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9806,42.0917
-75.9511,42.0617
-75.9511,42.0617
-75.9511,42.0617
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-76.6594,42.3319
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5375,38.4414
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5942,38.4314
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5175,38.4339
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5858,38.3503
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.5269,38.3086
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.4722,38.4178
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.5972,38.4256
-79.7056,38.1642
-79.7056,38.1642
-79.7056,38.1642
-79.7056,38.1642
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-79.7158,38.1581
-80.4789,37.3783
-80.4789,37.3783
-80.4789,37.3783
-80.4789,37.3783
-80.4789,37.3783
-80.4789,37.3783
-80.4789,37.3783
-80.4789,37.3783
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4681,37.3886
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4964,37.4286
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.4878,37.4183
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
-80.5328,37.3672
